"No.","Time","Source","Destination","Protocol","Length","Info"
"755","121.148994","20.42.73.24","192.168.50.168","TCP","1514","443  >  54979 [ACK] Seq=1461 Ack=215 Win=4194304 Len=1460 [TCP segment of a reassembled PDU]"
"756","121.149199","192.168.50.168","20.42.73.24","TCP","54","54979  >  443 [ACK] Seq=215 Ack=2921 Win=263424 Len=0"
"757","121.149320","20.42.73.24","192.168.50.168","TCP","1514","443  >  54979 [ACK] Seq=2921 Ack=215 Win=4194304 Len=1460 [TCP segment of a reassembled PDU]"
"758","121.149320","20.42.73.24","192.168.50.168","TLSv1.2","167","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"759","121.153420","192.168.50.168","20.42.73.24","TCP","54","54979  >  443 [ACK] Seq=215 Ack=4494 Win=263424 Len=0"
"760","121.156380","192.168.50.168","20.42.73.24","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"761","121.217671","20.42.73.24","192.168.50.168","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"762","121.219266","192.168.50.168","20.42.73.24","TLSv1.2","141","Application Data"
"763","121.219266","192.168.50.168","20.42.73.24","TLSv1.2","376","Application Data"
"764","121.219266","192.168.50.168","20.42.73.24","TCP","1494","54979  >  443 [ACK] Seq=782 Ack=4545 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"765","121.219266","192.168.50.168","20.42.73.24","TLSv1.2","91","Application Data"
"766","121.240188","20.42.73.24","192.168.50.168","TLSv1.2","123","Application Data"
"767","121.240515","192.168.50.168","20.42.73.24","TLSv1.2","92","Application Data"
"768","121.257839","20.42.73.24","192.168.50.168","TCP","60","443  >  54979 [ACK] Seq=4614 Ack=782 Win=4193792 Len=0"
"769","121.257839","20.42.73.24","192.168.50.168","TCP","60","443  >  54979 [ACK] Seq=4614 Ack=2222 Win=4194560 Len=0"
"770","121.257839","20.42.73.24","192.168.50.168","TCP","60","443  >  54979 [ACK] Seq=4614 Ack=2259 Win=4194304 Len=0"
"771","121.286461","20.42.73.24","192.168.50.168","TLSv1.2","92","Application Data"
"772","121.340346","192.168.50.168","20.42.73.24","TCP","54","54979  >  443 [ACK] Seq=2297 Ack=4652 Win=263168 Len=0"
"773","121.512389","20.42.73.24","192.168.50.168","TLSv1.2","341","Application Data"
"774","121.516097","192.168.50.168","20.42.73.24","TLSv1.2","131","Application Data"
"775","121.516283","192.168.50.168","20.42.73.24","TLSv1.2","952","Application Data"
"776","121.523540","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"777","121.549108","20.42.73.24","192.168.50.168","TCP","60","443  >  54979 [ACK] Seq=4939 Ack=3272 Win=4193280 Len=0"
"778","121.596098","20.42.73.24","192.168.50.168","TLSv1.2","161","Application Data"
"779","121.600287","192.168.50.168","20.42.73.24","TLSv1.2","131","Application Data"
"780","121.600358","192.168.50.168","20.42.73.24","TLSv1.2","1220","Application Data"
"781","121.633845","20.42.73.24","192.168.50.168","TCP","60","443  >  54979 [ACK] Seq=5046 Ack=4515 Win=4194560 Len=0"
"782","121.847834","20.42.73.24","192.168.50.168","TLSv1.2","160","Application Data"
"783","121.851587","192.168.50.168","20.42.73.24","TCP","54","54979  >  443 [FIN, ACK] Seq=4515 Ack=5152 Win=262656 Len=0"
"784","121.901106","20.42.73.24","192.168.50.168","TLSv1.2","96","Application Data"
"785","121.901106","20.42.73.24","192.168.50.168","TCP","60","443  >  54979 [FIN, ACK] Seq=5194 Ack=4516 Win=4194560 Len=0"
"786","121.901422","192.168.50.168","20.42.73.24","TCP","54","54979  >  443 [RST, ACK] Seq=4516 Ack=5194 Win=0 Len=0"
"787","122.533492","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"788","123.175970","192.168.50.1","192.168.50.255","UDP","118","59901  >  7788 Len=76"
"789","123.543638","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"790","123.999914","192.168.50.168","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.251 for any sources"
"791","124.357907","HostEngineer_21:7a:58","Broadcast","ARP","60","ARP Announcement for 192.168.50.83"
"792","124.499892","HewlettPacka_55:49:73","ASUSTekCOMPU_9a:63:18","ARP","42","Who has 192.168.50.1? Tell 192.168.50.168"
"793","124.501004","ASUSTekCOMPU_9a:63:18","HewlettPacka_55:49:73","ARP","60","192.168.50.1 is at c8:7f:54:9a:63:18"
"794","124.553495","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"795","125.500632","192.168.50.168","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"796","125.563538","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"797","126.500582","192.168.50.168","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"798","126.573446","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"799","127.583565","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"800","127.614173","192.168.50.63","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"801","127.623538","Cisco_79:23:4c","Broadcast","ARP","60","Gratuitous ARP for 192.168.50.174 (Request)"
"802","128.593908","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"803","129.603742","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"804","130.502869","ASUSTekCOMPU_9a:63:18","Broadcast","ARP","60","Who has 192.168.50.88? Tell 192.168.50.1"
"805","130.613646","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"806","130.969360","192.168.50.134","192.168.50.255","BROWSER","254","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"807","131.559953","ASUSTekCOMPU_9a:63:18","Broadcast","ARP","60","Who has 192.168.50.88? Tell 192.168.50.1"
"808","131.623441","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"809","132.583910","ASUSTekCOMPU_9a:63:18","Broadcast","ARP","60","Who has 192.168.50.88? Tell 192.168.50.1"
"810","132.633612","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"811","133.643863","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"812","134.653659","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"813","135.060794","165.254.191.197","192.168.50.168","TCP","60","[TCP Keep-Alive] 443  >  49673 [ACK] Seq=256 Ack=824 Win=501 Len=0"
"814","135.060837","192.168.50.168","165.254.191.197","TCP","54","[TCP Keep-Alive ACK] 49673  >  443 [ACK] Seq=824 Ack=257 Win=1023 Len=0"
"815","135.663605","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"816","136.673786","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"817","137.683649","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"818","138.693816","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"819","139.703915","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"820","140.628748","192.168.50.168","192.168.50.1","NBNS","110","Refresh NB MINI-HP<20>"
"821","140.630426","192.168.50.1","192.168.50.168","ICMP","138","Destination unreachable (Port unreachable)"
"822","140.659047","192.168.50.1","224.0.0.1","IGMPv3","60","Membership Query, general"
"823","140.713731","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"824","141.714240","192.168.50.63","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"825","141.723889","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"826","142.129414","192.168.50.168","192.168.50.1","NBNS","110","Refresh NB MINI-HP<20>"
"827","142.131029","192.168.50.1","192.168.50.168","ICMP","138","Destination unreachable (Port unreachable)"
"828","142.673737","Cisco_79:23:4c","Broadcast","ARP","60","Gratuitous ARP for 192.168.50.174 (Request)"
"829","142.673737","Cisco_79:23:4c","Broadcast","ARP","60","Who has 192.168.50.174? Tell 0.0.0.0"
"830","142.733727","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"831","143.630827","192.168.50.168","192.168.50.1","NBNS","110","Refresh NB MINI-HP<20>"
"832","143.632688","192.168.50.1","192.168.50.168","ICMP","138","Destination unreachable (Port unreachable)"
"833","143.743616","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"834","144.753650","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"835","144.990199","192.168.50.168","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.251 for any sources"
"836","145.763815","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"837","146.490859","192.168.50.168","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"838","146.773657","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"839","147.783722","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"840","148.793762","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"841","148.991476","192.168.50.168","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"842","149.648535","192.168.50.168","192.168.50.1","NBNS","110","Refresh NB MINI-HP<00>"
"843","149.650188","192.168.50.1","192.168.50.168","ICMP","138","Destination unreachable (Port unreachable)"
"844","149.803942","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"845","150.164889","165.254.191.197","192.168.50.168","TCP","60","[TCP Keep-Alive] 443  >  49673 [ACK] Seq=256 Ack=824 Win=501 Len=0"
"846","150.164932","192.168.50.168","165.254.191.197","TCP","54","[TCP Keep-Alive ACK] 49673  >  443 [ACK] Seq=824 Ack=257 Win=1023 Len=0"
"847","150.813809","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"848","151.149229","192.168.50.168","192.168.50.1","NBNS","110","Refresh NB MINI-HP<00>"
"849","151.150647","192.168.50.1","192.168.50.168","ICMP","138","Destination unreachable (Port unreachable)"
"850","151.823751","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"851","152.293090","192.168.50.134","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"852","152.649232","192.168.50.168","192.168.50.1","NBNS","110","Refresh NB MINI-HP<00>"
"853","152.650672","192.168.50.1","192.168.50.168","ICMP","138","Destination unreachable (Port unreachable)"
"854","152.833866","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"855","153.843757","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"856","153.975018","192.229.211.108","192.168.50.168","TCP","60","80  >  55671 [FIN, ACK] Seq=1 Ack=1 Win=133 Len=0"
"857","153.975079","192.168.50.168","192.229.211.108","TCP","54","55671  >  80 [ACK] Seq=1 Ack=2 Win=1026 Len=0"
"858","154.494448","HewlettPacka_55:49:73","ASUSTekCOMPU_9a:63:18","ARP","42","Who has 192.168.50.1? Tell 192.168.50.168"
"859","154.495583","ASUSTekCOMPU_9a:63:18","HewlettPacka_55:49:73","ARP","60","192.168.50.1 is at c8:7f:54:9a:63:18"
"860","154.853829","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"861","155.111845","ASUSTekCOMPU_9a:63:18","HewlettPacka_55:49:73","ARP","60","Who has 192.168.50.168? Tell 192.168.50.1"
"862","155.111860","HewlettPacka_55:49:73","ASUSTekCOMPU_9a:63:18","ARP","42","192.168.50.168 is at 48:0f:cf:55:49:73"
"863","155.121179","192.168.50.1","239.255.255.250","SSDP","441","NOTIFY * HTTP/1.1 "
"864","155.121179","192.168.50.1","239.255.255.250","SSDP","513","NOTIFY * HTTP/1.1 "
"865","155.121457","192.168.50.1","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 "
"866","155.121457","192.168.50.1","239.255.255.250","SSDP","509","NOTIFY * HTTP/1.1 "
"867","155.121888","192.168.50.1","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 "
"868","155.121888","192.168.50.1","239.255.255.250","SSDP","489","NOTIFY * HTTP/1.1 "
"869","155.122217","192.168.50.1","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 "
"870","155.122217","192.168.50.1","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"871","155.122217","192.168.50.1","239.255.255.250","SSDP","521","NOTIFY * HTTP/1.1 "
"872","155.122657","192.168.50.1","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"873","155.122657","192.168.50.1","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"874","155.374194","192.168.50.1","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"875","155.374194","192.168.50.1","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"876","155.374564","192.168.50.1","239.255.255.250","SSDP","521","NOTIFY * HTTP/1.1 "
"877","155.374564","192.168.50.1","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"878","155.374957","192.168.50.1","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 "
"879","155.374957","192.168.50.1","239.255.255.250","SSDP","489","NOTIFY * HTTP/1.1 "
"880","155.375209","192.168.50.1","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 "
"881","155.375209","192.168.50.1","239.255.255.250","SSDP","509","NOTIFY * HTTP/1.1 "
"882","155.375584","192.168.50.1","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 "
"883","155.375584","192.168.50.1","239.255.255.250","SSDP","513","NOTIFY * HTTP/1.1 "
"884","155.375858","192.168.50.1","239.255.255.250","SSDP","441","NOTIFY * HTTP/1.1 "
"885","155.863895","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"886","156.874008","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"887","157.092584","192.168.50.1","239.255.255.250","SSDP","319","NOTIFY * HTTP/1.1 "
"888","157.094273","192.168.50.1","239.255.255.250","SSDP","319","NOTIFY * HTTP/1.1 "
"889","157.095089","192.168.50.1","239.255.255.250","SSDP","328","NOTIFY * HTTP/1.1 "
"890","157.096071","192.168.50.1","239.255.255.250","SSDP","328","NOTIFY * HTTP/1.1 "
"891","157.097070","192.168.50.1","239.255.255.250","SSDP","383","NOTIFY * HTTP/1.1 "
"892","157.098373","192.168.50.1","239.255.255.250","SSDP","383","NOTIFY * HTTP/1.1 "
"893","157.099082","192.168.50.1","239.255.255.250","SSDP","393","NOTIFY * HTTP/1.1 "
"894","157.100110","192.168.50.1","239.255.255.250","SSDP","393","NOTIFY * HTTP/1.1 "
"895","157.884010","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"896","158.272372","Intel_47:29:99","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 0"
"897","158.309155","0.0.0.0","255.255.255.255","DHCP","356","DHCP Request  - Transaction ID 0x3f0f4207"
"898","158.311004","192.168.50.1","255.255.255.255","DHCP","375","DHCP ACK      - Transaction ID 0x3f0f4207"
"899","158.338313","fe80::fcc2:92ca:2888:8020","ff02::1:2","DHCPv6","153","Solicit XID: 0x4038b1 CID: 0001000128a5f211088fc30ab66b "
"900","158.410330","Intel_47:29:99","Broadcast","ARP","60","Who has 192.168.50.134? (ARP Probe)"
"901","158.411897","::","ff02::1:ff88:8020","ICMPv6","78","Neighbor Solicitation for fe80::fcc2:92ca:2888:8020"
"902","158.411897","fe80::fcc2:92ca:2888:8020","ff02::2","ICMPv6","62","Router Solicitation"
"903","158.413189","Intel_47:29:99","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.134"
"904","158.415456","192.168.50.134","224.0.0.252","LLMNR","71","Standard query 0xa330 ANY LAPTOP-FRED"
"905","158.415471","fe80::fcc2:92ca:2888:8020","ff02::1:3","LLMNR","91","Standard query 0xa330 ANY LAPTOP-FRED"
"906","158.652087","192.168.50.168","192.168.50.1","NBNS","110","Refresh NB WORKGROUP<00>"
"907","158.653727","192.168.50.1","192.168.50.168","ICMP","138","Destination unreachable (Port unreachable)"
"908","158.727034","Intel_47:29:99","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.134"
"909","158.893866","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"910","158.896186","192.168.50.134","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"911","159.353329","fe80::fcc2:92ca:2888:8020","ff02::1:2","DHCPv6","153","Solicit XID: 0x4038b1 CID: 0001000128a5f211088fc30ab66b "
"912","159.400098","Intel_47:29:99","Broadcast","ARP","60","Who has 192.168.50.134? (ARP Probe)"
"913","159.400098","fe80::fcc2:92ca:2888:8020","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::fcc2:92ca:2888:8020 (ovr) is at a8:64:f1:47:29:99"
"914","159.416624","192.168.50.134","224.0.0.251","MDNS","77","Standard query 0x0000 ANY LAPTOP-FRED.local, ""QM"" question"
"915","159.417858","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","97","Standard query 0x0000 ANY LAPTOP-FRED.local, ""QM"" question"
"916","159.418487","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","135","Standard query response 0x0000 AAAA fe80::fcc2:92ca:2888:8020 A 192.168.50.134"
"917","159.418487","fe80::fcc2:92ca:2888:8020","ff02::1:3","LLMNR","91","Standard query 0x7096 ANY LAPTOP-FRED"
"918","159.420071","192.168.50.134","224.0.0.252","LLMNR","71","Standard query 0x7096 ANY LAPTOP-FRED"
"919","159.421351","192.168.50.134","224.0.0.251","MDNS","115","Standard query response 0x0000 AAAA fe80::fcc2:92ca:2888:8020 A 192.168.50.134"
"920","159.903965","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"921","159.910557","192.168.50.134","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"922","160.004607","192.168.50.134","224.0.0.251","MDNS","255","Standard query 0x0000 ANY 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question SRV 0 0 47989 LAPTOP-FRED.local A 192.168.50.134 AAAA fe80::fcc2:92ca:2888:8020 OPT"
"923","160.006078","192.168.50.134","224.0.0.251","MDNS","176","Standard query response 0x0000 AAAA fe80::fcc2:92ca:2888:8020 A 192.168.50.134 AAAA fe80::fcc2:92ca:2888:8020 A 192.168.50.134"
"924","160.152744","192.168.50.168","192.168.50.1","NBNS","110","Refresh NB WORKGROUP<00>"
"925","160.154314","192.168.50.1","192.168.50.168","ICMP","138","Destination unreachable (Port unreachable)"
"926","160.257344","192.168.50.134","224.0.0.251","MDNS","255","Standard query 0x0000 ANY 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question SRV 0 0 47989 LAPTOP-FRED.local A 192.168.50.134 AAAA fe80::fcc2:92ca:2888:8020 OPT"
"927","160.257768","192.168.50.134","224.0.0.251","MDNS","176","Standard query response 0x0000 AAAA fe80::fcc2:92ca:2888:8020 A 192.168.50.134 AAAA fe80::fcc2:92ca:2888:8020 A 192.168.50.134"
"928","160.366353","fe80::fcc2:92ca:2888:8020","ff02::1:2","DHCPv6","153","Solicit XID: 0x4038b1 CID: 0001000128a5f211088fc30ab66b "
"929","160.413457","Intel_47:29:99","Broadcast","ARP","60","Who has 192.168.50.134? (ARP Probe)"
"930","160.506392","192.168.50.134","224.0.0.251","MDNS","255","Standard query 0x0000 ANY 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question SRV 0 0 47989 LAPTOP-FRED.local A 192.168.50.134 AAAA fe80::fcc2:92ca:2888:8020 OPT"
"931","160.660142","192.168.50.1","224.0.0.1","IGMPv3","60","Membership Query, general"
"932","160.763074","192.168.50.134","224.0.0.251","MDNS","501","Standard query response 0x0000 TXT, cache flush PTR _nvstream_dbd._tcp.local PTR 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local SRV, cache flush 0 0 47989 LAPTOP-FRED.local PTR, cache flush LAPTOP-FRED.local PTR, cache flush LAPTOP-FRED.local A, cache flush 192.168.50.134 AAAA, cache flush fe80::fcc2:92ca:2888:8020 NSEC, cache flush 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local NSEC, cache flush 134.50.168.192.in-addr.arpa NSEC, cache flush 0.2.0.8.8.8.8.2.A.C.2.9.2.C.C.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush LAPTOP-FRED.local OPT"
"933","160.913853","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"934","160.916264","192.168.50.134","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"935","161.088329","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","1158","58974  >  3702 Len=1096"
"936","161.088624","192.168.50.134","239.255.255.250","UDP","1125","58973  >  3702 Len=1083"
"937","161.137829","fe80::fcc2:92ca:2888:8020","ff02::c","SSDP","157","M-SEARCH * HTTP/1.1 "
"938","161.138422","192.168.50.134","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"939","161.150950","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","686","60671  >  3702 Len=624"
"940","161.151669","192.168.50.134","239.255.255.250","UDP","666","60670  >  3702 Len=624"
"941","161.194743","192.168.50.134","239.255.255.250","UDP","1125","58973  >  3702 Len=1083"
"942","161.209716","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","1158","58974  >  3702 Len=1096"
"943","161.257610","192.168.50.134","239.255.255.250","UDP","666","60670  >  3702 Len=624"
"944","161.306726","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","686","60671  >  3702 Len=624"
"945","161.325533","192.168.50.168","192.168.50.134","SSDP","481","HTTP/1.1 200 OK "
"946","161.399482","Intel_47:29:99","Broadcast","ARP","60","ARP Announcement for 192.168.50.134"
"947","161.399905","192.168.50.134","239.255.255.250","UDP","1125","58973  >  3702 Len=1083"
"948","161.423290","192.168.50.134","224.0.0.251","MDNS","77","Standard query 0x0000 ANY LAPTOP-FRED.local, ""QM"" question"
"949","161.424076","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","97","Standard query 0x0000 ANY LAPTOP-FRED.local, ""QM"" question"
"950","161.424554","192.168.50.134","224.0.0.251","MDNS","115","Standard query response 0x0000 AAAA fe80::fcc2:92ca:2888:8020 A 192.168.50.134"
"951","161.425254","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","135","Standard query response 0x0000 AAAA fe80::fcc2:92ca:2888:8020 A 192.168.50.134"
"952","161.425858","192.168.50.134","224.0.0.252","LLMNR","71","Standard query 0x9948 ANY LAPTOP-FRED"
"953","161.425875","fe80::fcc2:92ca:2888:8020","ff02::1:3","LLMNR","91","Standard query 0x9948 ANY LAPTOP-FRED"
"954","161.446615","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","1158","58974  >  3702 Len=1096"
"955","161.461499","192.168.50.134","239.255.255.250","UDP","666","60670  >  3702 Len=624"
"956","161.497192","192.168.50.168","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.251 for any sources"
"957","161.587676","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","686","60671  >  3702 Len=624"
"958","161.653454","192.168.50.168","192.168.50.1","NBNS","110","Refresh NB WORKGROUP<00>"
"959","161.654937","192.168.50.1","192.168.50.168","ICMP","138","Destination unreachable (Port unreachable)"
"960","161.806122","192.168.50.134","239.255.255.250","UDP","1125","58973  >  3702 Len=1083"
"961","161.869721","192.168.50.134","239.255.255.250","UDP","666","60670  >  3702 Len=624"
"962","161.892615","192.168.50.134","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"963","161.893399","192.168.50.134","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"964","161.893404","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"965","161.894053","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"966","161.901784","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","1158","58974  >  3702 Len=1096"
"967","161.917816","192.168.50.134","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"968","161.923803","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"969","162.161388","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","686","60671  >  3702 Len=624"
"970","162.209443","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","SSDP","514","HTTP/1.1 200 OK "
"971","162.379626","fe80::fcc2:92ca:2888:8020","ff02::1:2","DHCPv6","153","Solicit XID: 0x4038b1 CID: 0001000128a5f211088fc30ab66b "
"972","162.411418","fe80::fcc2:92ca:2888:8020","ff02::2","ICMPv6","70","Router Solicitation from a8:64:f1:47:29:99"
"973","162.692617","192.168.50.134","239.255.255.250","UDP","666","60670  >  3702 Len=624"
"974","162.773876","Cisco_79:23:4c","Broadcast","ARP","60","Gratuitous ARP for 192.168.50.174 (Request)"
"975","162.900019","192.168.50.134","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"976","162.900444","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"977","162.901086","192.168.50.134","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"978","162.901429","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"979","162.933963","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"980","162.956102","192.168.50.134","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"981","163.279982","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","686","60671  >  3702 Len=624"
"982","163.404627","Intel_47:29:99","Broadcast","ARP","60","ARP Announcement for 192.168.50.134"
"983","163.405015","192.168.50.134","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"984","163.944168","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"985","163.968613","192.168.50.134","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"986","164.030362","192.168.50.134","224.0.0.251","MDNS","255","Standard query 0x0000 ANY 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question SRV 0 0 47989 LAPTOP-FRED.local A 192.168.50.134 AAAA fe80::fcc2:92ca:2888:8020 OPT"
"987","164.104327","192.168.50.63","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"988","164.141443","fe80::fcc2:92ca:2888:8020","ff02::c","SSDP","157","M-SEARCH * HTTP/1.1 "
"989","164.142099","192.168.50.134","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
